id,sequence,domain,response_type,task,choices,response,confidence,is_correct,task_type,condition,validity,believability,conflict,stimulus,qnum,total_qnum,rt,logRT,rt_for,statementEval
66022,5,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,87.0,1,MP,Neutral,Valid,Believable,No-conflict,<p>All broans have feathers.</p><p>Parrots are broans.</p>,7,11,12829.1999998093,9.45947910179259,4530.90000009537,10
66022,6,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,65.0,0,DA,Neutral,Invalid,Believable,Conflict,<p>All Hult countries are cold.</p><p>Indonesia is not a Hult country.</p>,5,45,6157.79999995232,8.72547484987198,2267.09999990463,6
66022,7,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,53.0,1,MP,Neutral,Valid,Unbelievable,Conflict,<p>All skoges have legs.</p><p>Snakes are skoges.</p>,5,86,9725.5,9.18250658104675,4133.59999990463,0
66022,8,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,43.0,0,DA,Neutral,Invalid,Unbelievable,No-conflict,<p>All smolns are solid.</p><p>Ceramic is not a smoln.</p>,1,89,14590.399999857,9.5881190571696,5142.5,1
66022,9,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,58.0,0,AC,Neutral,Invalid,Believable,Conflict,<p>All humans have roalts.</p><p>Newborns have roalts.</p>,8,47,1152.30000019073,7.0495152241855,4742.29999995232,10
66022,10,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,44.0,1,MT,Neutral,Valid,Unbelievable,Conflict,<p>All metal is urbes.</p><p>Aluminum foil is not urbes.</p>,7,70,8406.70000004768,9.03678428595567,3591.59999990463,3
66022,11,conditional,single-choice,All B are C/All A are C,Yes/No,No,31.0,1,AC,Neutral,Invalid,Unbelievable,No-conflict,<p>All mammals can jaut.</p><p>Birds can jaut.</p>,2,62,10887.7999999523,9.29539817531178,2581.59999990463,2
66022,12,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,35.0,0,AC,Neutral,Invalid,Unbelievable,No-conflict,<p>All things made of metal kring.</p><p>Diamonds kring.</p>,3,98,8220.20000004768,9.01434981866028,2743.79999995232,0
66022,13,conditional,single-choice,All B are C/All A are C,Yes/No,No,28.0,1,AC,Neutral,Invalid,Unbelievable,No-conflict,<p>All trees will become crill.</p><p>Skyscrapers under construction will become crill.</p>,4,119,7936.90000009537,8.97927804980467,5614.5,0
66022,14,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,44.0,0,DA,Neutral,Invalid,Unbelievable,No-conflict,<p>All taizes have wheels.</p><p>Trolley suitcasees are not taizes.</p>,2,96,8875.90000009537,9.09109501766358,2996.09999990463,1
66022,15,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,54.0,0,AC,Neutral,Invalid,Believable,Conflict,<p>All dogs have zems.</p><p>Labradors have zems.</p>,4,19,2133.90000009537,7.66570657045227,3550.10000014305,10
66022,16,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,54.0,1,MT,Neutral,Valid,Believable,No-conflict,<p>All fruits can be feffed.</p><p>Knives cannot be feffed.</p>,2,30,3071.59999990463,8.02995387742534,3550.59999990463,10
66022,17,conditional,single-choice,All B are C/No A are B,Yes/No,No,37.0,1,DA,Neutral,Invalid,Unbelievable,No-conflict,<p>All joughts are green.</p><p>Solar panels are not joughts.</p>,8,54,31857.5999999046,10.3690312510568,4075.0,4
66022,18,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,47.0,0,DA,Neutral,Invalid,Unbelievable,No-conflict,<p>All broans can fly.</p><p>Planes are not broans.</p>,4,10,33973.7999999523,10.4333449183059,4145.20000004768,0
66022,19,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,69.0,1,MP,Neutral,Valid,Believable,No-conflict,<p>All greembs have roots.</p><p>Oaks are greembs.</p>,2,41,1953.20000004768,7.57722433221192,1973.89999985695,10
66022,20,conditional,single-choice,All B are C/All A are C,Yes/No,No,41.0,1,AC,Neutral,Invalid,Unbelievable,No-conflict,<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>,6,61,6527.69999980927,8.78380993967637,2509.60000014305,2
66022,21,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,68.0,1,MT,Neutral,Valid,Believable,No-conflict,<p>All Scandinavian countries are volmy.</p><p>Indonesia is not volmy.</p>,5,84,1539.40000009537,7.33914800916217,2364.40000009537,10
66022,22,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,43.0,1,MT,Neutral,Valid,Unbelievable,Conflict,<p>All vehicles need rorgs.</p><p>Bicycles do not need rorgs.</p>,8,126,5047.0,8.52654928634026,2923.20000004768,0
66022,23,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,53.0,0,DA,Neutral,Invalid,Unbelievable,No-conflict,<p>All things that need meiv have lungs.</p><p>Dead people don't need meiv.</p>,3,108,4503.59999990463,8.4126323559078,2269.20000004768,5
66022,24,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,56.0,1,MP,Neutral,Valid,Unbelievable,Conflict,<p>All jilms are sour.</p><p>Oranges are jilms.</p>,8,52,,,3072.40000009537,7
66022,25,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,62.0,0,AC,Neutral,Invalid,Believable,Conflict,<p>All birds have spuckes.</p><p>Parrots have spuckes.</p>,7,9,4377.29999995232,8.38418737492719,3256.79999995232,10
66022,26,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,55.0,1,MP,Neutral,Valid,Unbelievable,Conflict,<p>All hirks can walk.</p><p>Whales are hirks.</p>,1,43,1193.89999985695,7.08498053823152,2378.60000014305,0
66022,27,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,55.0,1,MP,Neutral,Valid,Believable,No-conflict,<p>All brubs can be used as fuel.</p><p>Trees are brubs.</p>,4,12,4593.29999995232,8.43235399896878,2234.39999985695,4
66022,28,conditional,single-choice,All B are C/No A are C,Yes/No,No,53.0,0,MT,Neutral,Valid,Unbelievable,Conflict,<p>All humans have frelns.</p><p>Amputees don't have frelns.</p>,3,46,3180.20000004768,8.06469936689329,4519.0,0
66022,29,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,53.0,0,AC,Neutral,Invalid,Unbelievable,No-conflict,<p>All fish varl.</p><p>Dolphins varl.</p>,5,21,985.900000095367,6.89355492967773,2278.70000004768,4
66022,30,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,54.0,1,MP,Neutral,Valid,Unbelievable,Conflict,<p>All greembs will become tall.</p><p>Bonsai are greembs.</p>,3,42,1463.59999990463,7.28865443307989,1874.19999980927,9
66022,31,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,54.0,1,MP,Neutral,Valid,Believable,No-conflict,<p>All krirks need air.</p><p>Daisies are krirks.</p>,5,55,2339.20000004768,7.75756426957584,2917.89999985695,10
66022,32,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,67.0,1,MP,Neutral,Valid,Believable,No-conflict,<p>All suldes have skin.</p><p>Newborns are suldes.</p>,8,94,1968.20000004768,7.58487469848911,1996.5,10
66022,33,conditional,single-choice,All B are C/No A are C,Yes/No,No,47.0,0,MT,Neutral,Valid,Unbelievable,Conflict,<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>,4,97,9825.29999995232,9.19271597061759,1772.80000019073,0
66022,34,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,57.0,1,MT,Neutral,Valid,Believable,No-conflict,<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>,8,37,3459.29999995232,8.1488215354314,2387.89999985695,10
66022,35,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,56.0,0,AC,Neutral,Invalid,Believable,Conflict,<p>All flowers need grurm.</p><p>Daisies need grurm.</p>,5,24,4731.0,8.46189187563115,2235.20000004768,10
66022,36,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,59.0,1,MP,Neutral,Valid,Believable,No-conflict,<p>All krirks need water.</p><p>Roses are krirks.</p>,1,56,2507.5,7.82704151983609,2294.09999990463,10
66022,37,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,53.0,1,MP,Neutral,Valid,Unbelievable,Conflict,<p>All sweabes have two legs.</p><p>Leg amputees are sweabes.</p>,2,95,4868.0,8.49043845410742,3053.10000014305,4
66022,38,conditional,single-choice,All B are C/All A are C,Yes/No,No,45.0,1,AC,Neutral,Invalid,Unbelievable,No-conflict,<p>All plants need draks.</p><p>Solar panels need draks.</p>,8,78,35608.0999999046,10.4803284190467,1941.40000009537,0
66022,39,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,54.0,1,MT,Neutral,Valid,Unbelievable,Conflict,<p>All birds can chid.</p><p>Penguins cannot chid.</p>,1,4,3244.70000004768,8.08477817495617,2589.59999990463,4
66022,40,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,62.0,1,MP,Neutral,Valid,Believable,No-conflict,<p>All greembs have branches.</p><p>Maples are greembs.</p>,6,40,7136.29999995232,8.87294971372824,2671.29999995232,10
66022,41,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,64.0,0,DA,Neutral,Invalid,Believable,Conflict,<p>All things that are nank are bad for your health.</p><p>Salad is not nank.</p>,3,104,2624.0,7.87245515006398,2076.60000014305,8
66022,42,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,58.0,0,DA,Neutral,Invalid,Believable,Conflict,<p>All worbl objects are fragile.</p><p>Sofas are not made of worbl.</p>,8,127,750.700000047684,6.62100610464248,1848.29999995232,7
66022,43,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,60.0,1,MT,Neutral,Valid,Believable,No-conflict,<p>All African countries are clett.</p><p>The North Pole is not clett.</p>,1,1,1756.89999985695,7.47130617128959,2195.5,10
66022,44,conditional,single-choice,All B are C/All A are C,Yes/No,No,45.0,1,AC,Neutral,Invalid,Unbelievable,No-conflict,<p>All vehicles have phrods.</p><p>Trolley suitcases have phrods.</p>,1,122,5011.59999990463,8.51951050435237,3192.59999990463,2
66022,45,conditional,single-choice,All B are C/No A are B,Yes/No,No,43.0,1,DA,Neutral,Invalid,Unbelievable,No-conflict,<p>All slifth is liquid.</p><p>Water is not slifth.</p>,6,87,7587.20000004768,8.93421789587737,3463.20000004768,0
66022,46,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,54.0,0,DA,Neutral,Invalid,Believable,Conflict,<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>,7,128,3113.29999995232,8.04343853584403,1870.09999990463,10
66022,47,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,55.0,0,AC,Neutral,Invalid,Believable,Conflict,<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>,3,103,2109.29999995232,7.65411141785062,2410.09999990463,10
66022,48,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,62.0,0,AC,Neutral,Invalid,Believable,Conflict,<p>All flowers need vak.</p><p>Roses need vak.</p>,2,25,738.099999904633,6.6040793166468,3314.5,10
66022,49,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,57.0,1,MT,Neutral,Valid,Believable,No-conflict,<p>All things that are smoked are rorg.</p><p>Salad is not rorg.</p>,4,107,1404.79999995232,7.24765022284691,3213.5,10
66022,50,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,54.0,0,DA,Neutral,Invalid,Unbelievable,No-conflict,<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>,7,88,23208.7999999523,10.0522867960772,3176.70000004768,7
66022,51,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,55.0,0,DA,Neutral,Invalid,Believable,Conflict,<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>,6,53,2431.20000004768,7.7961402416222,2147.89999985695,6
66022,52,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,56.0,0,AC,Neutral,Invalid,Believable,Conflict,<p>All trees have smeifs.</p><p>Maples have smeifs.</p>,6,117,807.599999904633,6.6940668863206,2391.70000004768,10
66022,53,conditional,single-choice,All B are C/All A are C,Yes/No,No,46.0,1,AC,Neutral,Invalid,Unbelievable,No-conflict,<p>All lava is rhully.</p><p>Water is rhully.</p>,7,59,1167.69999980927,7.06279128091833,4184.5,1
66022,54,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,54.0,1,MP,Neutral,Valid,Believable,No-conflict,<p>All gheshes have snouts.</p><p>Labradors are gheshes.</p>,3,34,5162.79999995232,8.5492343469518,2553.70000004768,10
66022,55,conditional,single-choice,All B are C/No A are C,Yes/No,No,43.0,0,MT,Neutral,Valid,Believable,No-conflict,<p>All plants are slourby.</p><p>Mushrooms are not slourby.</p>,6,77,1767.20000004768,7.47715165213289,3515.60000014305,8
66022,56,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,71.0,0,DA,Neutral,Invalid,Believable,Conflict,<p>All nusks can be eaten.</p><p>Knives are not nusks.</p>,1,74,1144.40000009537,7.04263576125929,3475.39999985695,10
66022,57,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,59.0,1,MT,Neutral,Valid,Unbelievable,Conflict,<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>,5,65,7663.39999985695,8.94421102846715,2153.0,4
66022,58,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,61.0,1,MP,Neutral,Valid,Unbelievable,Conflict,<p>All greembs grow leaves.</p><p>Pines are greembs.</p>,7,39,883.0,6.78332520060396,2181.70000004768,8
66022,59,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,53.0,0,DA,Neutral,Invalid,Believable,Conflict,<p>All gnapting require equipment.</p><p>Talking is not gnapting.</p>,4,38,14383.5,9.57383699526185,8115.90000009537,9
66022,60,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,53.0,0,AC,Neutral,Invalid,Believable,Conflict,<p>All trees have snurfs.</p><p>Oaks have snurfs.</p>,1,118,1984.40000009537,7.59307188047495,2129.59999990463,10
66022,61,conditional,single-choice,All B are C/All A are B,Yes/No,No,48.0,0,MP,Neutral,Valid,Unbelievable,Conflict,<p>All things that need meiv have lungs.</p><p>Fire needs meiv.</p>,4,109,1669.0,7.41997992366183,3072.19999980927,0
66022,62,conditional,single-choice,All B are C/No A are C,Yes/No,No,45.0,0,MT,Neutral,Valid,Unbelievable,Conflict,<p>All metals are hwill.</p><p>Mercury is not hwill.</p>,2,71,4892.20000004768,8.49539737905553,3418.89999985695,2
66022,63,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,56.0,1,MT,Neutral,Valid,Believable,No-conflict,<p>All sports require gnourns.</p><p>Talking does not require gnourns.</p>,3,92,2225.29999995232,7.70764701695064,2943.0,10
66022,64,conditional,single-choice,All B are C/No A are B,Yes/No,No,57.0,1,DA,Neutral,Invalid,Unbelievable,No-conflict,<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>,5,44,2622.60000014305,7.87192147115187,4679.29999995232,0
66036,1,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>,2,123,8879.80000001192,9.0915343132114,2789.40000000596,2
66036,2,conditional,single-choice,All B are C/All A are C,Yes/No,No,100.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>,8,80,1859.69999998808,7.52817046336957,2551.09999999404,0
66036,3,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Believable,Conflict,<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>,2,2,9093.90000000596,9.11535913806388,2881.69999998808,4
66036,4,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,100.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All trees have branches.</p><p>Maples have branches.</p>,6,114,2034.30000001192,7.61790705836377,2362.19999998808,9
66036,5,conditional,single-choice,All B are C/All A are C,Yes/No,No,100.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>,4,121,2309.29999998212,7.7446997272821,2466.0,1
66036,6,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,100.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>,4,106,9501.0,9.15915233520675,2326.40000000596,4
66036,7,conditional,single-choice,All B are C/All A are B,Yes/No,No,100.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All humans have two legs.</p><p>Leg amputees are human.</p>,2,50,5405.10000002384,8.59509823129418,3263.59999999404,2
66036,8,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,100.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>,7,16,1630.5,7.39664199522937,2330.90000000596,1
66036,9,conditional,single-choice,All B are C/All A are B,Yes/No,No,100.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,64,1815.59999999404,7.50417127057903,3715.0,0
66036,10,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All trees grow leaves.</p><p>Pines are trees.</p>,7,112,1648.10000002384,7.4073783882546,4461.69999998808,9
66036,11,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,100.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,116,915.200000017881,6.81914262064507,2274.69999998808,10
66036,12,conditional,single-choice,All B are C/All A are B,Yes/No,No,100.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All fuel is liquid.</p><p>Coal is fuel.</p>,6,31,1149.0,7.04664727784876,2277.19999998808,1
66036,13,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All birds can fly.</p><p>Planes are not birds.</p>,4,6,3168.0,8.06085575293432,4767.10000002384,1
66036,14,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,100.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All flowers need air.</p><p>Daisies need air.</p>,5,23,1403.79999998212,7.24693812428358,2991.5,9
66036,15,conditional,single-choice,All B are C/All A are C,Yes/No,No,100.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All things made of metal shine.</p><p>Diamonds shine.</p>,3,99,2443.69999998808,7.80126856316143,2269.59999999404,2
66036,16,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Believable,Conflict,<p>All Scandinavian countries are cold.</p><p>Indonesia is not a Scandinavian country.</p>,5,82,7856.19999998808,8.9690583079572,2016.69999998808,4
66036,17,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,37.0,0,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>,3,110,2570.20000001788,7.85173899588,2724.0,0
66036,18,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,17,3253.19999998808,8.08739440628896,3045.70000001788,9
66036,19,conditional,single-choice,All B are C/All A are B,Yes/No,No,100.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All citruses are sour.</p><p>Oranges are citruses.</p>,8,13,3174.90000000596,8.06303141476967,2440.40000000596,2
66036,20,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,100.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All birds have feathers.</p><p>Parrots have feathers.</p>,7,8,4830.79999998212,8.48276736439752,2097.20000001788,9
