id,sequence,domain,response_type,task,choices,response,task_type,response_int,response_ref,correct_int,correct_ref,for_int,for_ref,rt_int,rt_ref,validity,believability,conflict,response_changed,accuracy_gain,for_change,rt_change,condition,stimulus,qnum,total_qnum
69906,64,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,98.0,100.0,5754.40000009537,2159.29999995232,0,1,1,0,0,2.0,-3595.1000001430502,A,<p>All sports require equipment.</p><p>Talking is not a sport.</p>,4,93
69921,1,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3413.60000002384,1103.30000007153,1,1,0,0,0,0.0,-2310.29999995231,A,<p>All trees have roots.</p><p>Oaks are trees.</p>,2,116
69921,2,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,3990.30000007153,643.700000047684,1,1,0,0,0,0.0,-3346.6000000238464,A,<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>,4,108
69921,3,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,2697.0,1382.19999992847,0,1,1,0,0,0.0,-1314.80000007153,A,<p>All birds have spuckes.</p><p>Parrots have spuckes.</p>,7,11
69921,4,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,5039.5,911.100000023842,1,1,0,0,0,0.0,-4128.399999976158,A,<p>All African countries are warm.</p><p>The North Pole is not warm.</p>,1,3
69921,5,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,5814.10000002384,1381.39999997616,0,0,0,0,0,0.0,-4432.70000004768,A,<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>,7,90
69921,6,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,3658.39999997616,5652.29999995232,0,0,0,0,0,0.0,1993.89999997616,A,<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>,1,124
69921,7,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,Yes,1,0,64.0,93.0,5360.5,,0,1,1,1,-1,29.0,,A,<p>All worbl objects are fragile.</p><p>Hammers are not made of worbl.</p>,8,127
69921,8,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,88.0,66.0,2923.40000009537,3428.0,1,0,1,1,1,-22.0,504.59999990462984,A,<p>All skoges have legs.</p><p>Snakes are skoges.</p>,5,88
69921,9,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,Yes,1,0,100.0,100.0,3862.89999997616,1365.5,0,0,0,1,-1,0.0,-2497.39999997616,A,<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>,6,64
69921,10,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,67.0,4855.0,5598.89999997616,1,0,1,0,0,-33.0,743.89999997616,A,<p>All greembs are sweet.</p><p>Lemon is a greemb.</p>,7,42
69921,11,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3181.60000002384,465.399999976158,0,0,0,0,0,0.0,-2716.200000047682,A,<p>All fish varl.</p><p>Turtles varl.</p>,5,23
69921,12,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3257.89999997616,989.399999976158,0,0,0,0,0,0.0,-2268.500000000002,A,<p>All lava is rhully.</p><p>Water is rhully.</p>,7,62
69921,13,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,Yes,1,0,100.0,100.0,4056.10000002384,1364.20000004768,0,1,1,1,-1,0.0,-2691.89999997616,A,<p>All humans have roalts.</p><p>Newborns have roalts.</p>,8,50
69921,14,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,43.0,100.0,6346.10000002384,1086.5,0,0,0,0,0,57.0,-5259.60000002384,A,<p>All joughts are green.</p><p>Solar panels are not joughts.</p>,8,57
69921,15,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,Yes,1,0,90.0,93.0,3604.89999997616,,0,0,0,1,-1,3.0,,A,<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>,5,47
69921,16,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,100.0,98.0,3013.39999997616,2321.79999995232,1,0,1,1,1,-2.0,-691.60000002384,A,<p>All sherg is liquid.</p><p>Coal is sherg.</p>,6,87
69921,17,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,3543.90000009537,881.799999952316,0,1,1,0,0,0.0,-2662.100000143054,A,<p>All trees have smeifs.</p><p>Maples have smeifs.</p>,6,118
69921,18,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,99.0,100.0,3412.80000007153,309.799999952316,0,1,1,0,0,1.0,-3103.0000001192143,A,<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>,1,31
69921,19,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3808.60000002384,518.800000071526,1,0,1,0,0,0.0,-3289.799999952314,A,<p>All jilms are sour.</p><p>Mandarins are jilms.</p>,8,55
69921,20,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4509.0,941.0,1,1,0,0,0,0.0,-3568.0,A,<p>All Scandinavian countries are volmy.</p><p>Indonesia is not volmy.</p>,5,86
69921,21,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,81.0,0.0,3252.89999997616,1427.0,1,0,1,1,1,-81.0,-1825.89999997616,A,<p>All humans have two legs.</p><p>Leg amputees are human.</p>,2,53
69921,22,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,0.0,100.0,2535.40000009537,1143.20000004768,0,0,0,1,1,100.0,-1392.20000004769,A,<p>All slifth is liquid.</p><p>Water is not slifth.</p>,6,89
69921,23,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,4738.29999995232,635.600000023842,1,1,0,0,0,0.0,-4102.699999928478,A,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,19
69921,24,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,No,1,0,0.0,100.0,3542.20000004768,1444.5,1,0,1,1,-1,100.0,-2097.70000004768,A,<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>,5,68
69921,25,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,72.0,92.0,5800.19999992847,4711.80000007153,0,1,1,0,0,20.0,-1088.3999998569398,A,<p>All Hult countries are cold.</p><p>Qatar is not a Hult country.</p>,5,48
69921,26,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,52.0,100.0,4757.10000002384,5583.0,0,0,0,1,1,48.0,825.89999997616,A,<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>,4,121
69921,27,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,64.0,100.0,2288.70000004768,1525.29999995232,1,0,1,0,0,36.0,-763.4000000953602,A,<p>All fuel is veag.</p><p>Coal is not veag.</p>,6,36
69921,28,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,3169.89999997616,463.100000023842,1,0,1,0,0,0.0,-2706.799999952318,A,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,67
69921,29,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,84.0,100.0,3884.19999992847,1129.0,0,1,1,0,0,16.0,-2755.19999992847,A,<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>,3,107
69921,30,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,90.0,93.0,4092.30000007153,482.799999952316,0,0,0,0,0,3.0,-3609.5000001192143,A,<p>All mammals can walk.</p><p>Lizards can walk.</p>,2,66
69921,31,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,No,1,0,92.0,14.0,3753.80000007153,1382.60000002384,1,1,0,1,-1,-78.0,-2371.20000004769,A,<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>,2,32
69921,32,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,2201.79999995232,1873.79999995232,0,1,1,0,0,0.0,-328.0,A,<p>All flowers need water.</p><p>Roses need water.</p>,2,29
69921,33,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,97.0,100.0,2917.10000002384,797.300000071526,1,1,0,0,0,3.0,-2119.799999952314,A,<p>All greembs have branches.</p><p>Maples are greembs.</p>,6,43
69921,34,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,No,1,0,100.0,95.0,3594.29999995232,3934.19999992847,1,1,0,1,-1,-5.0,339.89999997614996,A,<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>,4,103
69921,35,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,4640.0,748.0,0,0,0,0,0,0.0,-3892.0,A,<p>All birds can fly.</p><p>Planes are not birds.</p>,4,8
69921,36,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,97.0,2088.0,1611.69999992847,1,1,0,0,0,-3.0,-476.3000000715299,A,<p>All flowers need water.</p><p>Roses are flowers.</p>,1,28
69921,37,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,94.0,100.0,3910.89999997616,2582.29999995232,0,1,1,0,0,6.0,-1328.60000002384,A,<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>,2,2
69921,38,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,4203.79999995232,425.099999904633,1,0,1,0,0,0.0,-3778.700000047687,A,<p>All things made of metal shine.</p><p>Old pennies don't shine</p>,4,102
69921,39,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3778.10000002384,2600.19999992847,0,0,0,0,0,0.0,-1177.9000000953702,A,<p>All things made of metal shine.</p><p>Diamonds shine.</p>,3,101
69921,40,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,97.0,2565.30000007153,459.600000023842,1,0,1,0,0,-3.0,-2105.7000000476883,A,<p>All metal is urbes.</p><p>Aluminum foil is not urbes.</p>,7,73
69921,41,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,2062.60000002384,1054.5,0,0,0,0,0,0.0,-1008.10000002384,A,<p>All plants need draks.</p><p>Solar panels need draks.</p>,8,79
69921,42,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,2098.10000002384,937.799999952316,1,1,0,0,0,0.0,-1160.300000071524,A,<p>All suldes have skin.</p><p>Newborns are suldes.</p>,8,96
69921,43,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,Yes,1,0,0.0,100.0,3076.0,6098.79999995232,0,1,1,1,-1,100.0,3022.79999995232,A,<p>All sports require equipment.</p><p>Talking is not a sport.</p>,4,93
69921,44,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,1710.0,782.5,1,1,0,0,0,0.0,-927.5,A,<p>All broans have feathers.</p><p>Parrots are broans.</p>,7,13
69921,45,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,5210.10000002384,522.799999952316,1,1,0,0,0,0.0,-4687.300000071524,A,<p>All krirks need air.</p><p>Daisies are krirks.</p>,5,58
69921,46,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,2114.19999992847,585.700000047684,1,0,1,0,0,0.0,-1528.499999880786,A,<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>,4,113
69921,47,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,3230.29999995232,376.700000047684,1,0,1,0,0,0.0,-2853.5999999046358,A,<p>All reptiles have four limbs.</p><p>Snakes are reptiles.</p>,3,82
69921,48,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,2265.30000007153,476.299999952316,1,0,1,0,0,0.0,-1789.000000119214,A,<p>All metals are solid.</p><p>Mercury is not solid.</p>,2,76
69921,49,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,4536.20000004768,786.399999976158,0,0,0,0,0,0.0,-3749.800000071522,A,<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>,3,112
69921,50,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,99.0,99.0,5284.5,775.5,1,1,0,0,0,0.0,-4509.0,A,<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>,8,40
69921,51,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,1859.69999992847,1549.60000002384,0,1,1,0,0,0.0,-310.09999990463007,A,<p>All flowers need grurm.</p><p>Daisies need grurm.</p>,5,26
69921,52,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,1809.10000002384,1401.39999997616,1,0,1,0,0,0.0,-407.7000000476801,A,<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>,3,54
69921,53,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,33.0,4272.39999997616,1324.39999997616,1,1,0,0,0,-67.0,-2948.0,A,<p>All animals can slourb.</p><p>Mushrooms cannot slourb.</p>,6,5
69921,54,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,2331.59999990463,318.299999952316,1,0,1,0,0,0.0,-2013.2999999523138,A,<p>All birds can fly.</p><p>Penguins cannot fly.</p>,1,7
69921,55,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,3687.60000002384,4771.20000004768,0,1,1,0,0,0.0,1083.60000002384,A,<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>,6,56
69921,56,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,3315.60000002384,834.200000047684,0,1,1,0,0,0.0,-2481.3999999761563,A,<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>,3,104
69921,57,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,95.0,60.0,4614.60000002384,3050.20000004768,1,1,0,0,0,-35.0,-1564.39999997616,A,<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>,7,16
69921,58,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,93.0,2405.20000004768,2803.70000004768,0,1,1,0,0,-7.0,398.5,A,<p>All dogs have snouts.</p><p>Labradors have snouts.</p>,4,20
69921,59,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,2146.0,1217.30000007153,0,1,1,0,0,0.0,-928.6999999284701,A,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,117
69921,60,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,4172.60000002384,582.100000023842,0,1,1,0,0,0.0,-3590.499999999998,A,<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>,7,128
69921,61,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,5984.10000002384,1081.19999992847,1,1,0,0,0,0.0,-4902.90000009537,A,<p>All sports require equipment.</p><p>Talking does not require equipment.</p>,3,92
69921,62,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,2360.70000004768,840.100000023842,1,0,1,0,0,0.0,-1520.6000000238382,A,<p>All vehicles need rorgs.</p><p>Bicycles do not need rorgs.</p>,8,126
69921,63,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,99.0,94.0,4605.39999997616,1196.5,0,0,0,0,0,-5.0,-3408.89999997616,A,<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>,2,123
69921,64,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,75.0,71.0,5025.69999992847,884.299999952316,0,0,0,0,0,-4.0,-4141.399999976154,A,<p>All metals are solid.</p><p>Ceramic is not a metal.</p>,1,75
69923,1,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3941.40000009537,4892.80000007153,1,0,1,0,0,0.0,951.39999997616,A,<p>All sherg is liquid.</p><p>Coal is sherg.</p>,6,87
69923,2,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,No,1,0,100.0,100.0,4409.80000007153,6742.5,1,0,1,1,-1,0.0,2332.69999992847,A,<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>,5,68
69923,3,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,4863.30000007153,7585.70000004768,1,0,1,0,0,0.0,2722.39999997615,A,<p>All things made of metal shine.</p><p>Old pennies don't shine</p>,4,102
69923,4,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4444.5,4228.69999992847,1,1,0,0,0,0.0,-215.80000007153012,A,<p>All Scandinavian countries are volmy.</p><p>Indonesia is not volmy.</p>,5,86
69923,5,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,4059.80000007153,4296.5,0,1,1,0,0,0.0,236.69999992846988,A,<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>,6,56
69923,6,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,4943.30000007153,6801.89999997616,0,1,1,0,0,0.0,1858.5999999046298,A,<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>,3,104
69923,7,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4503.10000002384,6731.79999995232,1,1,0,0,0,0.0,2228.69999992848,A,<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>,4,108
69923,8,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3688.10000002384,5740.5,0,0,0,0,0,0.0,2052.39999997616,A,<p>All lava is rhully.</p><p>Water is rhully.</p>,7,62
69923,9,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3237.0,3549.89999997616,0,0,0,0,0,0.0,312.89999997615996,A,<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>,6,64
69923,10,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,2916.0,1616.89999997616,0,1,1,0,0,0.0,-1299.10000002384,A,<p>All dogs have snouts.</p><p>Labradors have snouts.</p>,4,20
69923,11,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,4301.09999990463,3575.0,0,0,0,0,0,0.0,-726.0999999046298,A,<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>,1,124
69923,12,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,0.0,30.0,4265.0,15415.8999999762,0,0,0,0,0,30.0,11150.8999999762,A,<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>,2,123
69923,13,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4247.60000002384,4648.69999992847,1,1,0,0,0,0.0,401.09999990462984,A,<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>,7,16
69923,14,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4061.10000002384,6538.70000004768,1,1,0,0,0,0.0,2477.60000002384,A,<p>All African countries are warm.</p><p>The North Pole is not warm.</p>,1,3
69923,15,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,4011.69999992847,2788.5,1,0,1,0,0,0.0,-1223.1999999284699,A,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,67
69923,16,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,3818.60000002384,5145.20000004768,1,0,1,0,0,0.0,1326.60000002384,A,<p>All humans have two legs.</p><p>Leg amputees are human.</p>,2,53
69923,17,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,Yes,1,0,41.0,100.0,4920.80000007153,13352.2999999523,0,1,1,1,-1,59.0,8431.499999880769,A,<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>,3,107
69923,18,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,Yes,1,0,58.0,74.0,4325.5,7981.29999995232,0,0,0,1,-1,16.0,3655.79999995232,A,<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>,7,90
69923,19,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,2694.60000002384,4735.0,1,0,1,0,0,0.0,2040.39999997616,A,<p>All skoges have legs.</p><p>Snakes are skoges.</p>,5,88
69923,20,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,0.0,100.0,3766.29999995232,4993.60000002384,1,0,1,0,0,100.0,1227.3000000715201,A,<p>All metals are solid.</p><p>Mercury is not solid.</p>,2,76
69923,21,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,3020.20000004768,3524.0,0,1,1,0,0,0.0,503.7999999523199,A,<p>All flowers need grurm.</p><p>Daisies need grurm.</p>,5,26
69923,22,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,2515.89999997616,3480.89999997616,1,0,1,0,0,0.0,965.0,A,<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>,4,113
69923,23,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,5317.20000004768,1924.10000002384,1,1,0,0,0,0.0,-3393.10000002384,A,<p>All trees have roots.</p><p>Oaks are trees.</p>,2,116
69923,24,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,48.0,100.0,3791.70000004768,4694.19999992847,1,0,1,0,0,52.0,902.4999998807898,A,<p>All birds can fly.</p><p>Penguins cannot fly.</p>,1,7
69923,25,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,3890.39999997616,5585.29999995232,1,0,1,0,0,0.0,1694.89999997616,A,<p>All jilms are sour.</p><p>Mandarins are jilms.</p>,8,55
69923,26,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,3203.10000002384,4790.0,1,0,1,0,0,0.0,1586.89999997616,A,<p>All fuel is veag.</p><p>Coal is not veag.</p>,6,36
69923,27,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,3355.39999997616,4754.79999995232,0,1,1,0,0,0.0,1399.39999997616,A,<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>,1,31
