"sona_id","age","gender","condition","content","stimulus","type","validity","believability","conflict","qnum","total_qnum","response_int","response_ref","correct_int","correct_ref","rt_int","rt_ref","logRT_int","logRT_ref","for_int","for_ref","responseChange","trial_num","statementEval"
"69937",25,"Male","A","Neutral","<p>All humans have roalts.</p><p>Newborns have roalts.</p>","AC","Invalid","Believable","Conflict","8",50,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,58,7
"69937",25,"Male","A","Standard","<p>All trees have roots.</p><p>Oaks are trees.</p>","MP","Valid","Believable","No-conflict","2",116,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,59,4
"69937",25,"Male","A","Neutral","<p>All trees have smeifs.</p><p>Maples have smeifs.</p>","AC","Invalid","Believable","Conflict","6",118,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,60,8
"69937",25,"Male","A","Standard","<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>","MT","Valid","Believable","No-conflict","2",32,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0
"69937",25,"Male","A","Neutral","<p>All krirks need air.</p><p>Daisies are krirks.</p>","MP","Valid","Believable","No-conflict","5",58,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,62,10
"69937",25,"Male","A","Neutral","<p>All jilms are sour.</p><p>Mandarins are jilms.</p>","MP","Valid","Unbelievable","Conflict","8",55,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,63,6
"69937",25,"Male","A","Neutral","<p>All broans have feathers.</p><p>Parrots are broans.</p>","MP","Valid","Believable","No-conflict","7",13,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,64,10
"69947",55,"Female","A","Neutral","<p>All trees have smeifs.</p><p>Maples have smeifs.</p>","AC","Invalid","Believable","Conflict","6",118,"Yes","Yes","false","false",4313.19999980927,8575.40000009537,8.3694353669637,9.05665291818763,33,58,"00",1,10
"69947",55,"Female","A","Standard","<p>All dogs have snouts.</p><p>Labradors have snouts.</p>","AC","Invalid","Believable","Conflict","4",20,"Yes","Yes","false","false",6850.2999997139,6631.5,8.83204772587594,8.79958630193441,29,72,"00",2,10
"69947",55,"Female","A","Neutral","<p>All humans have roalts.</p><p>Newborns have roalts.</p>","AC","Invalid","Believable","Conflict","8",50,"Yes","Yes","false","false",5983.60000038147,25615.9000000954,8.69677767256406,10.1509685314225,17,36,"00",3,10
"69947",55,"Female","A","Standard","<p>All flowers need water.</p><p>Roses need water.</p>","AC","Invalid","Believable","Conflict","2",29,"Yes","Yes","false","false",6971.80000019073,7567.90000009537,8.84962872008255,8.93167089712636,2,67,"00",4,10
"69947",55,"Female","A","Neutral","<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>","AC","Invalid","Unbelievable","No-conflict","6",64,"Yes","No","false","true",5132.5,15775.5999999046,8.54334814889309,9.66621972154535,0,55,"01",5,0
"69947",55,"Female","A","Neutral","<p>All plants need draks.</p><p>Solar panels need draks.</p>","AC","Invalid","Unbelievable","No-conflict","8",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
"69947",55,"Female","A","Neutral","<p>All suldes have skin.</p><p>Newborns are suldes.</p>","MP","Valid","Believable","No-conflict","8",96,"Yes","Yes","true","true",6972.5,1399.40000009537,8.84972911950164,7.24379885237995,1,27,"11",7,10
"69947",55,"Female","A","Standard","<p>All birds can fly.</p><p>Planes are not birds.</p>","DA","Invalid","Unbelievable","No-conflict","4",8,"No","No","true","true",5154.30000019073,11288.5,8.54758659677304,9.33153978737803,6,65,"11",8,0
"69947",55,"Female","A","Standard","<p>All sports require equipment.</p><p>Talking does not require equipment.</p>","MT","Valid","Believable","No-conflict","3",92,"Yes","Yes","true","true",4714.7999997139,17374.7999997139,8.45846177629173,9.76277615955891,1,60,"11",9,10
"69947",55,"Female","A","Standard","<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>","DA","Invalid","Believable","Conflict","3",107,"Yes","Yes","false","false",4052.5,25158.8000001907,8.30708925360983,10.1329630149309,2,67,"00",10,10
"69947",55,"Female","A","Neutral","<p>All krirks need air.</p><p>Daisies are krirks.</p>","MP","Valid","Believable","No-conflict","5",58,"Yes","Yes","true","true",4053.59999990463,15623.7999997139,8.30736065413817,9.65655067163702,1,78,"11",11,10
"69947",55,"Female","A","Neutral","<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>","MT","Valid","Believable","No-conflict","8",40,"Yes","Yes","true","true",5075.2000002861,8007.80000019073,8.53212121205685,8.98817134568202,18,68,"11",12,10
"69947",55,"Female","A","Standard","<p>All mammals can walk.</p><p>Lizards can walk.</p>","AC","Invalid","Unbelievable","No-conflict","2",66,"Yes","No","false","true",6646.90000009537,10542.9000000954,8.80190585956184,9.26320792657468,61,64,"01",13,0
"69947",55,"Female","A","Neutral","<p>All greembs have branches.</p><p>Maples are greembs.</p>","MP","Valid","Believable","No-conflict","6",43,"Yes","Yes","true","true",4220.2999997139,5942.90000009537,8.34766149448288,8.68995250872255,9,78,"11",14,8
"69947",55,"Female","A","Neutral","<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>","DA","Invalid","Believable","Conflict","6",56,"Yes","Yes","false","false",3517.60000038147,6488,8.16553421797505,8.77770959579525,63,73,"00",15,10
"69947",55,"Female","A","Neutral","<p>All skoges have legs.</p><p>Snakes are skoges.</p>","MP","Valid","Unbelievable","Conflict","5",88,"No","Yes","false","true",6110.2999997139,8487.5,8.71773115074979,9.04634977186695,3,74,"01",16,0
"69947",55,"Female","A","Standard","<p>All birds can fly.</p><p>Penguins cannot fly.</p>","MT","Valid","Unbelievable","Conflict","1",7,"Yes","Yes","true","true",6004.69999980927,11167.5,8.70029777486633,9.32076305322627,23,74,"11",17,2
"69947",55,"Female","A","Standard","<p>All sports require equipment.</p><p>Talking is not a sport.</p>","DA","Invalid","Believable","Conflict","4",93,"Yes","Yes","false","false",4521.5,6255.30000019073,8.41659907618054,8.74118438341208,38,98,"00",18,10
"69947",55,"Female","A","Standard","<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>","MP","Valid","Unbelievable","Conflict","4",113,"Yes","Yes","true","true",4990.80000019073,5951.30000019073,8.51535149657508,8.69136496210179,18,72,"11",19,0
"69947",55,"Female","A","Neutral","<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>","DA","Invalid","Believable","Conflict","7",128,"Yes","Yes","false","false",5445.5,7072,8.60254485851574,8.86389860431748,13,80,"00",20,10
"69947",55,"Female","A","Standard","<p>All flowers need water.</p><p>Roses are flowers.</p>","MP","Valid","Believable","No-conflict","1",28,"Yes","Yes","true","true",3560,5351.90000009537,8.17751582384608,8.58520691704744,4,97,"11",21,10
"69947",55,"Female","A","Standard","<p>All reptiles have four limbs.</p><p>Snakes are reptiles.</p>","MP","Valid","Unbelievable","Conflict","3",82,"Yes","Yes","true","true",3934.5,6007.2999997139,8.27753908797504,8.70073067529013,3,85,"11",22,0
"69947",55,"Female","A","Neutral","<p>All sherg is liquid.</p><p>Coal is sherg.</p>","MP","Valid","Unbelievable","Conflict","6",87,"Yes","Yes","true","true",3982.59999990463,4742.69999980927,8.28969015130063,8.46436187273004,22,83,"11",23,0
"69947",55,"Female","A","Standard","<p>All dogs have snouts.</p><p>Labradors are dogs.</p>","MP","Valid","Believable","No-conflict","3",19,"Yes","Yes","true","true",6311,5655.80000019073,8.75004942158424,8.640436846306,4,100,"11",24,10
"69947",55,"Female","A","Standard","<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>","DA","Invalid","Unbelievable","No-conflict","3",112,"Yes","Yes","false","false",3566,11432.0999999046,8.17919979842309,9.34418046693889,17,77,"00",25,0
"69947",55,"Female","A","Standard","<p>All things made of metal shine.</p><p>Diamonds shine.</p>","AC","Invalid","Unbelievable","No-conflict","3",101,"Yes","Yes","false","false",3997.69999980927,17135.8000001907,8.29347447467842,9.74892512129535,13,80,"00",26,0
"69947",55,"Female","A","Neutral","<p>All broans have feathers.</p><p>Parrots are broans.</p>","MP","Valid","Believable","No-conflict","7",13,"Yes","Yes","true","true",3294.69999980927,5375.40000009537,8.10007039569271,8.58958826884933,23,98,"11",27,10
"69947",55,"Female","A","Neutral","<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>","DA","Invalid","Unbelievable","No-conflict","7",90,"Yes","No","false","true",5055.2999997139,26088.3000001907,8.52819247681801,10.1692422169504,15,83,"01",28,0
"69947",55,"Female","A","Standard","<p>All humans have two legs.</p><p>Leg amputees are human.</p>","MP","Valid","Unbelievable","Conflict","2",53,"Yes","Yes","true","true",5287.40000009537,4775.90000009537,8.57308191066418,8.47133771684975,13,85,"11",29,1
"69947",55,"Female","A","Standard","<p>All African countries are warm.</p><p>The North Pole is not warm.</p>","MT","Valid","Believable","No-conflict","1",3,"Yes","Yes","true","true",4847.59999990463,14422.5999999046,8.48623901607466,9.57655169971107,16,96,"11",30,10
"69947",55,"Female","A","Neutral","<p>All lava is rhully.</p><p>Water is rhully.</p>","AC","Invalid","Unbelievable","No-conflict","7",62,"Yes","No","false","true",4119.30000019073,NA,8.32343852504212,NA,16,55,"01",31,0
"69947",55,"Female","A","Neutral","<p>All animals can slourb.</p><p>Mushrooms cannot slourb.</p>","MT","Valid","Believable","No-conflict","6",5,"Yes","Yes","true","true",6073.09999990463,6935.69999980927,8.71162446207267,8.8444372649023,21,87,"11",32,10
"69947",55,"Female","A","Standard","<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>","AC","Invalid","Unbelievable","No-conflict","4",121,"No","Yes","true","false",5864.09999990463,15295.5999999046,8.67660429661082,9.6353204843154,22,78,"10",33,0
"69947",55,"Female","A","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>","AC","Invalid","Believable","Conflict","3",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,10
"69947",55,"Female","A","Standard","<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>","MT","Valid","Unbelievable","Conflict","3",54,"Yes","Yes","true","true",4480.5,5647.69999980927,8.40748992632427,8.63900366158128,11,82,"11",35,0
"69947",55,"Female","A","Neutral","<p>All greembs are sweet.</p><p>Lemon is a greemb.</p>","MP","Valid","Unbelievable","Conflict","7",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0
"69947",55,"Female","A","Standard","<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>","MT","Valid","Believable","No-conflict","2",32,"Yes","Yes","true","true",3704.40000009537,3919,8.21727658132186,8.27359179819963,63,100,"11",37,10
"69947",55,"Female","A","Standard","<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>","DA","Invalid","Believable","Conflict","1",31,"Yes","Yes","false","false",4241.69999980927,5063.09999990463,8.35271941122094,8.52973422289171,82,100,"00",38,10
"69947",55,"Female","A","Standard","<p>All trees have roots.</p><p>Oaks have roots.</p>","AC","Invalid","Believable","Conflict","1",117,"Yes","Yes","false","false",3633,2887.5,8.1978140322212,7.96814635483005,76,100,"00",39,10
"69947",55,"Female","A","Neutral","<p>All birds have spuckes.</p><p>Parrots have spuckes.</p>","AC","Invalid","Believable","Conflict","7",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,10
"69947",55,"Female","A","Neutral","<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>","MT","Valid","Believable","No-conflict","7",16,"Yes","Yes","true","true",3349.59999990463,9159.90000009537,8.11659621467646,9.12259054058843,19,100,"11",41,10
"69947",55,"Female","A","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>","MP","Valid","Believable","No-conflict","4",103,"Yes","Yes","true","true",3482.59999990463,6615.80000019073,8.1555344202179,8.79721600652936,71,100,"11",42,10
"69947",55,"Female","A","Standard","<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>","DA","Invalid","Believable","Conflict","2",2,"Yes","No","false","true",3291.39999961853,16728.8000001907,8.09906828504538,9.72488706398399,68,100,"01",43,10
"69947",55,"Female","A","Standard","<p>All things made of metal shine.</p><p>Old pennies don't shine</p>","MT","Valid","Unbelievable","Conflict","4",102,"Yes","Yes","true","true",4482,7920,8.40782465436087,8.97714648480847,44,100,"11",44,0
"69947",55,"Female","A","Standard","<p>All trees have roots.</p><p>Oaks are trees.</p>","MP","Valid","Believable","No-conflict","2",116,"Yes","Yes","true","true",4081.5,4872.2999997139,8.31421984689141,8.49132138378995,79,100,"11",45,10
"69947",55,"Female","A","Neutral","<p>All fish varl.</p><p>Turtles varl.</p>","AC","Invalid","Unbelievable","No-conflict","5",23,"No","No","true","true",6059.5,6127.39999961853,8.70938256740854,8.7205257953374,25,100,"11",46,0
"69947",55,"Female","A","Neutral","<p>All fuel is veag.</p><p>Coal is not veag.</p>","MT","Valid","Unbelievable","Conflict","6",36,"No","Yes","false","true",3922.7999997139,27879.9000000954,8.27456096344523,10.2356612780709,24,100,"01",47,0
"69947",55,"Female","A","Standard","<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>","MT","Valid","Believable","No-conflict","4",108,"No","Yes","false","true",5744.80000019073,11224.1999998093,8.65605037682931,9.32582744056592,36,100,"01",48,10
"69947",55,"Female","A","Neutral","<p>All metal is urbes.</p><p>Aluminum foil is not urbes.</p>","MT","Valid","Unbelievable","Conflict","7",73,"No","Yes","false","true",5784.10000038147,17703.3999996185,8.6628680528284,9.78151199048886,24,100,"01",49,0
"69947",55,"Female","A","Standard","<p>All mammals can walk.</p><p>Whales are mammals.</p>","MP","Valid","Unbelievable","Conflict","1",67,"Yes","Yes","true","true",5931,5142.90000009537,8.68794811183873,8.54537240170009,31,100,"11",50,0
"69947",55,"Female","A","Standard","<p>All metals are solid.</p><p>Mercury is not solid.</p>","MT","Valid","Unbelievable","Conflict","2",76,"Yes","Yes","true","true",6275.40000009537,4375.59999990463,8.74439250700348,8.38379893222384,0,100,"11",51,6
"69947",55,"Female","A","Neutral","<p>All vehicles need rorgs.</p><p>Bicycles do not need rorgs.</p>","MT","Valid","Unbelievable","Conflict","8",126,"Yes","Yes","true","true",3596.40000009537,4903.90000009537,8.18768862413713,8.49778608591046,40,100,"11",52,10
"69947",55,"Female","A","Neutral","<p>All worbl objects are fragile.</p><p>Hammers are not made of worbl.</p>","DA","Invalid","Believable","Conflict","8",127,"Yes","Yes","false","false",5007.89999961853,6911.7000002861,8.51877194445328,8.84097090680558,36,100,"00",53,10
"69947",55,"Female","A","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>","DA","Invalid","Unbelievable","No-conflict","2",123,"Yes","No","false","true",5900.80000019073,17808,8.68284321395454,9.78740307351533,0,100,"01",54,0
"69947",55,"Female","A","Neutral","<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>","MT","Valid","Unbelievable","Conflict","5",68,"Yes","Yes","true","true",4404.59999990463,10399.5,8.39040472832314,9.24951300705066,33,100,"11",55,2
"69947",55,"Female","A","Neutral","<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>","DA","Invalid","Unbelievable","No-conflict","5",47,"Yes","No","false","true",4271,10927.4000000954,8.35960327084147,9.29902867548035,35,100,"01",56,0
"69947",55,"Female","A","Neutral","<p>All slifth is liquid.</p><p>Water is not slifth.</p>","DA","Invalid","Unbelievable","No-conflict","6",89,"Yes","No","false","true",5303.40000009537,14607.6999998093,8.57610340331294,9.58930406591859,42,100,"01",57,0
"69947",55,"Female","A","Neutral","<p>All Scandinavian countries are volmy.</p><p>Indonesia is not volmy.</p>","MT","Valid","Believable","No-conflict","5",86,"No","Yes","false","true",5268.30000019073,5159.39999961853,8.56946300888612,8.54857557257097,26,100,"01",58,10
"69947",55,"Female","A","Neutral","<p>All Hult countries are cold.</p><p>Qatar is not a Hult country.</p>","DA","Invalid","Believable","Conflict","5",48,"Yes","No","false","true",3475.10000038147,15936.5,8.15337853467303,9.67636735483419,0,71,"01",59,8
"69947",55,"Female","A","Neutral","<p>All joughts are green.</p><p>Solar panels are not joughts.</p>","DA","Invalid","Unbelievable","No-conflict","8",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0
"69947",55,"Female","A","Standard","<p>All metals are solid.</p><p>Ceramic is not a metal.</p>","DA","Invalid","Unbelievable","No-conflict","1",75,"No","No","true","true",4597.80000019073,4918.5,8.4333332072459,8.50075888495281,41,95,"11",61,0
"69947",55,"Female","A","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>","AC","Invalid","Unbelievable","No-conflict","1",124,"No","Yes","true","false",4174.09999990463,31376,8.33665404516153,10.3537985484361,30,58,"10",62,0
"69947",55,"Female","A","Neutral","<p>All flowers need grurm.</p><p>Daisies need grurm.</p>","AC","Invalid","Believable","Conflict","5",26,"Yes","Yes","false","false",4623.30000019073,11047.8000001907,8.4388640148507,9.30998659211849,42,59,"00",63,10
"69947",55,"Female","A","Neutral","<p>All jilms are sour.</p><p>Mandarins are jilms.</p>","MP","Valid","Unbelievable","Conflict","8",55,"Yes","Yes","true","true",4887.40000009537,3470.19999980927,8.49441574374576,8.15196750811261,54,100,"11",64,0
"69955",23,"Female","B","Standard","<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>","MT","Valid","Unbelievable","Conflict","6",35,"No","Yes","false","true",6222,5821.60000002384,8.73584667745758,8.66933041703697,67,79,"01",1,0
"69955",23,"Female","B","Standard","<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>","DA","Invalid","Unbelievable","No-conflict","8",80,"Yes","No","false","true",6359.59999996424,4118.89999997616,8.75772076126893,8.32334141639827,17,73,"01",2,0
"69955",23,"Female","B","Neutral","<p>All Strish countries are warm.</p><p>The North Pole is not a Strish country.</p>","DA","Invalid","Believable","Conflict","2",95,"Yes","Yes","false","false",5923.39999997616,7491,8.68666588733726,8.92145757894788,67,41,"00",3,10
"69955",23,"Female","B","Standard","<p>All birds have feathers.</p><p>Parrots have feathers.</p>","AC","Invalid","Believable","Conflict","7",10,"Yes","Yes","false","false",2917,7480,7.97831096986772,8.91998807096852,99,89,"00",4,10
"69955",23,"Female","B","Standard","<p>All fuel is liquid.</p><p>Coal is fuel.</p>","MP","Valid","Unbelievable","Conflict","6",34,"No","No","false","false",6302.5,NA,8.74870165906207,NA,62,28,"00",5,5
"69955",23,"Female","B","Standard","<p>All lava is liquid.</p><p>Water is not lava.</p>","DA","Invalid","Unbelievable","No-conflict","6",61,"No","No","true","true",4959.69999998808,3283.80000001192,8.50910053401638,8.09675656738156,64,76,"11",6,3
