subject_id,sequence,item_id,task_type,task_formal,model_task_index,model_premise_1,model_premise_2,number_models_generated,model_merge_status,model_premises_match
65909,28,87,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65909,29,95,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65909,30,84,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,31,128,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65909,32,30,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,33,46,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,34,14,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,35,38,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65909,36,89,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65909,37,65,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,38,34,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65909,39,97,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,40,122,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65909,41,118,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65909,42,88,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65909,43,126,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,44,77,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,45,21,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65909,46,127,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65909,47,9,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65909,48,92,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,49,39,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65909,50,103,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65909,51,10,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65909,52,96,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65909,53,33,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,54,12,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65909,55,11,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65909,56,52,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65909,57,94,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65909,58,41,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65909,59,54,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65909,60,1,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,61,119,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65909,62,37,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65909,63,59,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65909,64,4,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,1,125,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,2,116,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,3,90,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,4,105,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,5,123,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,6,64,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,7,51,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,8,17,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,9,15,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,10,69,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,11,50,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,12,81,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,13,115,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,14,6,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,15,31,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,16,66,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,17,102,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,18,32,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,19,63,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,20,124,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,21,26,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,22,36,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,23,113,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,24,75,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,25,57,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,26,58,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,27,82,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,28,23,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,29,112,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,30,114,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,31,28,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,32,60,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,33,106,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,34,20,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,35,22,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,36,76,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,37,79,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,38,29,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,39,121,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,40,91,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,41,83,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,42,72,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,43,49,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,44,99,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,45,27,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,46,18,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,47,5,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,48,110,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,49,111,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,50,16,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,51,68,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,52,100,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,53,7,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,54,120,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,55,13,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,56,73,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,57,2,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,58,80,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,59,35,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,60,48,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65973,61,67,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
65973,62,8,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
65973,63,3,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65973,64,101,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
65995,1,44,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,2,84,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,3,89,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,4,62,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,5,45,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,6,30,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,7,55,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,8,4,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,9,56,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,10,74,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,11,127,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,12,24,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,13,94,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,14,33,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,15,87,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,16,71,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,17,104,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,18,52,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,19,119,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,20,47,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,21,65,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,22,93,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,23,128,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,24,92,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,25,103,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,26,118,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,27,9,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,28,19,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,29,61,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,30,34,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,31,78,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,32,96,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,33,39,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,34,95,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,35,70,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,36,97,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,37,38,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,38,59,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,39,85,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,40,37,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,41,108,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,42,43,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,43,88,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,44,126,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,45,21,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,46,54,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,47,40,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,48,122,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,49,77,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,50,46,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,51,11,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,52,53,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,53,41,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,54,42,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,55,98,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,56,86,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,57,25,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,58,12,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,59,117,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
65995,60,10,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
65995,61,109,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
65995,62,107,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,63,14,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
65995,64,1,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,1,12,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,2,14,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,3,98,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,4,86,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,5,54,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,6,43,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,7,84,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,8,93,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,9,97,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,10,104,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,11,55,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,12,40,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,13,95,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,14,78,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,15,38,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,16,42,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,17,4,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,18,126,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,19,107,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,20,92,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,21,118,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,22,71,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,23,21,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,24,30,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,25,62,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,26,85,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,27,37,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,28,53,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,29,45,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,30,1,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,31,109,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,32,119,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,33,52,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,34,61,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,35,34,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,36,33,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,37,88,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,38,94,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,39,19,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,40,74,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,41,41,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,42,96,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,43,10,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,44,44,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,45,59,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,46,128,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,47,25,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,48,47,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,49,9,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,50,122,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,51,11,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,52,89,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,53,103,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,54,70,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,55,108,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,56,24,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
66020,57,87,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,58,127,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
66020,59,39,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
66020,60,77,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
66020,61,56,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
